i    j    dx   dy   dz   Jij         χ⁰↑             χ⁰↓
1    2   -1    3    0    0.000111    0.326550E-05    0.326261E-05
1    2    0   -3   -3   -0.000014   -0.214491E-04   -0.214283E-04
1    2    0   -3    2   -0.000014   -0.214491E-04   -0.214283E-04
1    2    0   -1    3    0.000111    0.326550E-05    0.326261E-05
1    2    0    0    3    0.000111    0.326550E-05    0.326261E-05
1    2    0    2   -3   -0.000014   -0.214491E-04   -0.214283E-04
1    2    0    3   -1    0.000111    0.326550E-05    0.326261E-05
1    2    0    3    0    0.000111    0.326550E-05    0.326261E-05
1    2    2   -1   -3   -0.000014   -0.214491E-04   -0.214283E-04
1    2    2    0   -3   -0.000014   -0.214491E-04   -0.214283E-04
1    2    3   -1   -1    0.000111    0.326550E-05    0.326261E-05
1    2    3   -1    0    0.000111    0.326550E-05    0.326261E-05
1    2    3    0   -1    0.000111    0.326550E-05    0.326261E-05
1    2    3    0    0    0.000111    0.326550E-05    0.326261E-05
1    1   -3   -2    0    0.000510    0.332932E-03   -0.365398E-03
1    1   -3    0   -2    0.000510    0.332932E-03   -0.365398E-03
1    1   -3    0    2    0.000510    0.332932E-03   -0.365398E-03
1    1   -3    2    0    0.000510    0.332932E-03   -0.365398E-03
1    1   -2   -3    0    0.000510    0.332932E-03   -0.365398E-03
1    1   -2    0   -3    0.000510    0.332932E-03   -0.365398E-03
1    1   -2    0    3    0.000510    0.332932E-03   -0.365398E-03
1    1   -2    3    0    0.000510    0.332932E-03   -0.365398E-03
1    1    0   -3   -2    0.000510    0.332932E-03   -0.365398E-03
1    1    0   -3    2    0.000510    0.332932E-03   -0.365398E-03
1    1    0   -2   -3    0.000510    0.332932E-03   -0.365398E-03
1    1    0   -2    3    0.000510    0.332932E-03   -0.365398E-03
1    1    0    2   -3    0.000510    0.332932E-03   -0.365398E-03
1    1    0    2    3    0.000510    0.332932E-03   -0.365398E-03
1    1    0    3   -2    0.000510    0.332932E-03   -0.365398E-03
1    1    0    3    2    0.000510    0.332932E-03   -0.365398E-03
1    1    2   -3    0    0.000510    0.332932E-03   -0.365398E-03
1    1    2    0   -3    0.000510    0.332932E-03   -0.365398E-03
1    1    2    0    3    0.000510    0.332932E-03   -0.365398E-03
1    1    2    3    0    0.000510    0.332932E-03   -0.365398E-03
