j-coordinate,Xzz
"(2.0, -3.0, -2.0)",2.1508442754727383e-05
"(2.0, -2.0, -3.0)",2.1508442754727383e-05
"(-5.0, -3.0, -1.0)",-6.970629072787999e-05
"(-5.0, -1.0, -3.0)",-6.970629072787999e-05
"(5.0, 1.0, 3.0)",-6.970629072787996e-05
"(5.0, 3.0, 1.0)",-6.970629072787998e-05
"(-1.0, 0.0, 4.0)",9.301887823225527e-05
"(1.0, 0.0, -4.0)",9.30188782322553e-05
"(-1.0, 4.0, 0.0)",9.301887823225525e-05
"(1.0, -4.0, 0.0)",9.301887823225527e-05
"(-5.0, -1.0, -1.0)",-5.9635017284555305e-05
"(5.0, 1.0, 1.0)",-5.96350172845553e-05
"(-4.0, 0.0, 1.0)",0.00023113210697925482
"(-4.0, 1.0, 0.0)",0.00023113210697925482
"(4.0, -1.0, 0.0)",0.00023113210697925488
"(4.0, 0.0, -1.0)",0.00023113210697925496
"(0.0, -1.0, 4.0)",-2.730424264150316e-05
"(0.0, 1.0, -4.0)",-2.730424264150317e-05
"(-2.0, 1.0, -4.0)",-0.00010820126090908061
"(0.0, -4.0, 1.0)",-2.730424264150317e-05
"(0.0, 4.0, -1.0)",-2.730424264150317e-05
"(2.0, -1.0, 4.0)",-0.00010820126090908054
"(-2.0, -4.0, 1.0)",-0.00010820126090908058
"(2.0, 4.0, -1.0)",-0.00010820126090908054
"(-4.0, -2.0, 1.0)",6.203502013225831e-05
"(-4.0, 1.0, -2.0)",6.203502013225833e-05
"(4.0, -1.0, 2.0)",6.20350201322583e-05
"(4.0, 2.0, -1.0)",6.20350201322583e-05
"(-3.0, -2.0, 2.0)",0.00024193440056297308
"(-3.0, 2.0, -2.0)",0.00024193440056297308
"(3.0, -2.0, 2.0)",0.00024193440056297308
"(3.0, 2.0, -2.0)",0.00024193440056297308
"(-2.0, -3.0, 2.0)",-0.00037447305269240177
"(-2.0, 2.0, -3.0)",-0.00037447305269240177
"(2.0, -2.0, 3.0)",-0.00037447305269240177
"(2.0, 3.0, -2.0)",-0.0003744730526924017
"(0.0, -4.0, -4.0)",0.00014656482965204695
"(0.0, 4.0, 4.0)",0.00014656482965204692
"(-4.0, -4.0, 0.0)",9.745631726119458e-06
"(-4.0, 0.0, -4.0)",9.745631726119458e-06
"(4.0, 0.0, 4.0)",9.745631726119458e-06
"(4.0, 4.0, 0.0)",9.745631726119458e-06
"(-3.0, -5.0, -5.0)",-0.0009329727431991591
"(3.0, 5.0, 5.0)",-0.0009329727431991591
"(-5.0, -3.0, -5.0)",-0.000870230758252783
"(5.0, 3.0, 5.0)",-0.000870230758252783
"(-5.0, -5.0, -3.0)",-0.0008702307582527832
"(5.0, 5.0, 3.0)",-0.000870230758252783
"(0.0, -2.0, -5.0)",-0.0003539066953073768
"(0.0, 2.0, 5.0)",-0.0003539066953073767
"(0.0, -5.0, -2.0)",-0.0003539066953073768
"(0.0, 5.0, 2.0)",-0.00035390669530737664
"(-3.0, 2.0, 2.0)",0.00012821068286453783
"(3.0, -2.0, -2.0)",0.0001282106828645379
"(-2.0, 0.0, -5.0)",-0.00044103695219213385
"(2.0, 0.0, 5.0)",-0.00044103695219213385
"(-2.0, -5.0, 0.0)",-0.00044103695219213385
"(2.0, 5.0, 0.0)",-0.00044103695219213375
"(-5.0, 0.0, -2.0)",6.748588012122131e-05
"(5.0, 0.0, 2.0)",6.748588012122131e-05
"(-5.0, -2.0, 0.0)",6.748588012122131e-05
"(5.0, 2.0, 0.0)",6.748588012122131e-05
"(-2.0, -2.0, 3.0)",-0.00022267400930177988
"(-2.0, 3.0, -2.0)",-0.00022267400930177988
"(2.0, -3.0, 2.0)",-0.00022267400930177988
"(2.0, 2.0, -3.0)",-0.00022267400930177988
"(-4.0, -5.0, -5.0)",0.0003408912225833478
"(4.0, 5.0, 5.0)",0.0003408912225833478
"(-1.0, -4.0, -5.0)",-2.5313672538801677e-05
"(1.0, 4.0, 5.0)",-2.5313672538801677e-05
"(-1.0, -5.0, -4.0)",-2.5313672538801677e-05
"(1.0, 5.0, 4.0)",-2.5313672538801684e-05
"(-5.0, -5.0, -4.0)",0.0008837057941653222
"(-5.0, -4.0, -5.0)",0.0008837057941653222
"(5.0, 4.0, 5.0)",0.0008837057941653222
"(5.0, 5.0, 4.0)",0.0008837057941653222
"(-1.0, 3.0, 4.0)",-2.28143037532257e-05
"(-1.0, 4.0, 3.0)",-2.2814303753225693e-05
"(1.0, -4.0, -3.0)",-2.28143037532257e-05
"(1.0, -3.0, -4.0)",-2.2814303753225703e-05
"(0.0, -1.0, -5.0)",5.466046318513943e-06
"(0.0, 1.0, 5.0)",5.46604631851394e-06
"(0.0, -5.0, -1.0)",5.466046318513943e-06
"(0.0, 5.0, 1.0)",5.466046318513941e-06
"(-4.0, -1.0, -5.0)",4.886350978504524e-06
"(4.0, 1.0, 5.0)",4.886350978504524e-06
"(-4.0, -5.0, -1.0)",4.886350978504524e-06
"(4.0, 5.0, 1.0)",4.886350978504524e-06
"(-5.0, -1.0, -4.0)",6.546765625723695e-05
"(5.0, 1.0, 4.0)",6.546765625723695e-05
"(-5.0, -4.0, -1.0)",6.546765625723695e-05
"(5.0, 4.0, 1.0)",6.546765625723695e-05
"(-1.0, 0.0, -5.0)",0.0001694392879742432
"(1.0, 0.0, 5.0)",0.0001694392879742432
"(-1.0, -5.0, 0.0)",0.0001694392879742432
"(1.0, 5.0, 0.0)",0.0001694392879742432
"(-4.0, 1.0, 1.0)",4.429906960771356e-05
"(4.0, -1.0, -1.0)",4.4299069607713586e-05
"(-5.0, -1.0, 0.0)",4.624305386731329e-05
"(-5.0, 0.0, -1.0)",4.624305386731329e-05
"(5.0, 0.0, 1.0)",4.624305386731329e-05
"(5.0, 1.0, 0.0)",4.624305386731329e-05
"(-1.0, -1.0, 4.0)",3.1185500079231064e-05
"(1.0, 1.0, -4.0)",3.1185500079231064e-05
"(-1.0, 4.0, -1.0)",3.1185500079231064e-05
"(1.0, -4.0, 1.0)",3.118550007923108e-05
"(-3.0, -4.0, 1.0)",7.818226001574053e-06
"(-3.0, 1.0, -4.0)",7.818226001574053e-06
"(3.0, -1.0, 4.0)",7.818226001574053e-06
"(3.0, 4.0, -1.0)",7.818226001574052e-06
"(-4.0, 1.0, -3.0)",-4.849702824980121e-06
"(4.0, -1.0, 3.0)",-4.84970282498012e-06
"(-4.0, -3.0, 1.0)",-4.84970282498012e-06
"(4.0, 3.0, -1.0)",-4.84970282498012e-06
"(-2.0, -5.0, -5.0)",4.1082940512013956e-05
"(2.0, 5.0, 5.0)",4.1082940512013956e-05
"(-3.0, -6.0, -3.0)",0.0004639008844360573
"(-3.0, -3.0, -6.0)",0.0004639008844360573
"(3.0, 3.0, 6.0)",0.0004639008844360573
"(3.0, 6.0, 3.0)",0.0004639008844360573
"(0.0, -3.0, -5.0)",4.602943362819988e-05
"(0.0, 3.0, 5.0)",4.602943362819987e-05
"(0.0, -5.0, -3.0)",4.602943362819988e-05
"(0.0, 5.0, 3.0)",4.6029433628199865e-05
"(-5.0, -2.0, -5.0)",9.336013147151653e-06
"(5.0, 2.0, 5.0)",9.336013147151652e-06
"(-5.0, -5.0, -2.0)",9.336013147151652e-06
"(5.0, 5.0, 2.0)",9.336013147151652e-06
"(-2.0, 3.0, 3.0)",4.279223908271304e-05
"(2.0, -3.0, -3.0)",4.279223908271305e-05
"(-6.0, -3.0, -3.0)",5.238289864417983e-05
"(6.0, 3.0, 3.0)",5.2382898644179816e-05
"(-3.0, 0.0, -5.0)",1.0258165703523816e-05
"(3.0, 0.0, 5.0)",1.0258165703523816e-05
"(-3.0, -5.0, 0.0)",1.0258165703523816e-05
"(3.0, 5.0, 0.0)",1.0258165703523816e-05
"(-3.0, 0.0, 3.0)",-4.7772124821072914e-05
"(3.0, 0.0, -3.0)",-4.777212482107292e-05
"(-3.0, 3.0, 0.0)",-4.7772124821072914e-05
"(3.0, -3.0, 0.0)",-4.777212482107292e-05
"(-5.0, -3.0, 0.0)",7.097930697142792e-06
"(-5.0, 0.0, -3.0)",7.097930697142792e-06
"(5.0, 0.0, 3.0)",7.097930697142792e-06
"(5.0, 3.0, 0.0)",7.097930697142792e-06
"(-3.0, -3.0, 2.0)",7.942646800084767e-06
"(-3.0, 2.0, -3.0)",7.942646800084767e-06
"(3.0, -2.0, 3.0)",7.942646800084765e-06
"(3.0, 3.0, -2.0)",7.942646800084765e-06
"(0.0, -3.0, 3.0)",9.724488838235103e-05
"(0.0, 3.0, -3.0)",9.724488838235105e-05
"(-5.0, -5.0, -5.0)",-0.00030381409752244554
"(5.0, 5.0, 5.0)",-0.00030381409752244554
"(-3.0, -6.0, -4.0)",-4.889125293013119e-05
"(-3.0, -4.0, -6.0)",-4.889125293013119e-05
"(3.0, 4.0, 6.0)",-4.889125293013119e-05
"(3.0, 6.0, 4.0)",-4.889125293013119e-05
"(-2.0, -3.0, -6.0)",4.762747677280415e-06
"(2.0, 3.0, 6.0)",4.762747677280415e-06
"(-2.0, -6.0, -3.0)",4.762747677280415e-06
"(2.0, 6.0, 3.0)",4.762747677280415e-06
"(-4.0, -3.0, -6.0)",-6.881163524101173e-05
"(4.0, 3.0, 6.0)",-6.881163524101173e-05
"(-4.0, -6.0, -3.0)",-6.881163524101173e-05
"(4.0, 6.0, 3.0)",-6.881163524101173e-05
"(-3.0, -2.0, -6.0)",-3.152701540969331e-05
"(3.0, 2.0, 6.0)",-3.152701540969331e-05
"(-3.0, -6.0, -2.0)",-3.152701540969331e-05
"(3.0, 6.0, 2.0)",-3.152701540969331e-05
"(-6.0, -3.0, -4.0)",-1.8117518134602392e-05
"(6.0, 3.0, 4.0)",-1.8117518134602392e-05
"(-6.0, -4.0, -3.0)",-1.8117518134602392e-05
"(6.0, 4.0, 3.0)",-1.8117518134602392e-05
"(-6.0, -3.0, -2.0)",3.1587008632836343e-06
"(-6.0, -2.0, -3.0)",3.1587008632836343e-06
"(6.0, 2.0, 3.0)",3.1587008632836343e-06
"(6.0, 3.0, 2.0)",3.1587008632836343e-06
"(-2.0, 1.0, 4.0)",-5.527397062323771e-06
"(2.0, -1.0, -4.0)",-5.527397062323774e-06
"(-2.0, 4.0, 1.0)",-5.52739706232377e-06
"(2.0, -4.0, -1.0)",-5.5273970623237745e-06
"(0.0, 0.0, -5.0)",9.103628376537259e-06
"(0.0, 0.0, 5.0)",9.103628376537259e-06
"(-3.0, 1.0, 3.0)",-0.00019464708297593712
"(-3.0, 3.0, 1.0)",-0.0001946470829759371
"(0.0, -5.0, 0.0)",9.103628376537259e-06
"(0.0, 5.0, 0.0)",9.103628376537259e-06
"(3.0, -3.0, -1.0)",-0.00019464708297593726
"(3.0, -1.0, -3.0)",-0.00019464708297593726
"(-5.0, 0.0, 0.0)",-7.134089591030903e-05
"(5.0, 0.0, 0.0)",-7.134089591030901e-05
