i    j    dx   dy   dz   Jij         χ⁰↑             χ⁰↓
1    1    3   -3   -3         NaN             NaN   -0.255866E-04
1    1    3   -3    3         NaN             NaN   -0.255866E-04
1    1    3    1   -5         NaN             NaN    0.112816E-05
1    1    3    1    1         NaN             NaN    0.112816E-05
1    1    3    3   -3         NaN             NaN   -0.255866E-04
1    1    5   -3   -1         NaN             NaN    0.112816E-05
1    1    5   -1   -3         NaN             NaN    0.112816E-05
1    1    5   -1   -1         NaN             NaN    0.112816E-05
1    1   -5    0    2         NaN             NaN    0.411503E-05
1    1   -5    0    3         NaN             NaN    0.411503E-05
1    1   -5    2    0         NaN             NaN    0.411503E-05
1    1   -5    2    3         NaN             NaN    0.411503E-05
1    1   -5    3    0         NaN             NaN    0.411503E-05
1    1   -5    3    2         NaN             NaN    0.411503E-05
1    1   -4   -2    3         NaN             NaN    0.124365E-04
1    1   -4    3    3         NaN             NaN    0.124365E-04
1    1   -3   -3    2         NaN             NaN    0.124365E-04
1    1   -3   -3    4         NaN             NaN    0.124365E-04
1    1   -3   -2    0         NaN             NaN    0.411503E-05
1    1   -3   -2    5         NaN             NaN    0.411503E-05
1    1   -3    0   -2         NaN             NaN    0.411503E-05
1    1   -3    0    5         NaN             NaN    0.411503E-05
1    1   -3    2    4         NaN             NaN    0.124365E-04
1    1   -3    4    2         NaN             NaN    0.124365E-04
1    1   -3    5   -2         NaN             NaN    0.411503E-05
1    1   -3    5    0         NaN             NaN    0.411503E-05
1    1   -2   -4    3         NaN             NaN    0.124365E-04
1    1   -2   -3    0         NaN             NaN    0.411503E-05
1    1   -2   -3    5         NaN             NaN    0.411503E-05
1    1   -2    0   -3         NaN             NaN    0.411503E-05
1    1   -2    0    5         NaN             NaN    0.411503E-05
1    1   -2    3    3         NaN             NaN    0.124365E-04
1    1   -2    5   -3         NaN             NaN    0.411503E-05
1    1   -2    5    0         NaN             NaN    0.411503E-05
1    1    0   -5    2         NaN             NaN    0.411503E-05
1    1    0   -5    3         NaN             NaN    0.411503E-05
1    1    0   -3   -2         NaN             NaN    0.411503E-05
1    1    0   -3    5         NaN             NaN    0.411503E-05
1    1    0   -2   -3         NaN             NaN    0.411503E-05
1    1    0   -2    5         NaN             NaN    0.411503E-05
1    1    0    2   -5         NaN             NaN    0.411503E-05
1    1    0    2    3         NaN             NaN    0.411503E-05
1    1    0    3   -5         NaN             NaN    0.411503E-05
1    1    0    3    2         NaN             NaN    0.411503E-05
1    1    0    5   -3         NaN             NaN    0.411503E-05
1    1    0    5   -2         NaN             NaN    0.411503E-05
1    1    2   -5    0         NaN             NaN    0.411503E-05
1    1    2   -5    3         NaN             NaN    0.411503E-05
1    1    2   -3   -3         NaN             NaN    0.124365E-04
