j-coordinate,Xzz
"(-1.0, -2.0, -2.0)",0.014288527611794534
"(-1.0, -2.0, -1.0)",0.012272847761569297
"(-1.0, -2.0, 0.0)",0.015574646769401408
"(-1.0, -2.0, 1.0)",0.014357219007078216
"(-1.0, -2.0, 2.0)",0.013971488868301275
"(-1.0, -2.0, 3.0)",0.012726092563858479
"(-1.0, -2.0, 4.0)",0.006362138895740275
"(-1.0, -1.0, -6.0)",0.0003697275464517247
"(-1.0, -1.0, -5.0)",0.005925691720368776
"(-1.0, -1.0, -4.0)",0.008632921955225517
"(-1.0, -1.0, -3.0)",0.012442038800797663
"(-1.0, -1.0, -2.0)",0.012272847761569299
"(-1.0, -1.0, -1.0)",0.016263262385607453
"(-1.0, -1.0, 0.0)",0.02939850061776628
"(-1.0, -1.0, 1.0)",0.015894435442466055
"(-1.0, -1.0, 2.0)",0.014667280771692501
"(-1.0, -1.0, 3.0)",0.012843935860784165
"(-1.0, -1.0, 4.0)",0.008374602594326038
"(-1.0, -1.0, 5.0)",0.0055356546631292036
"(-1.0, 0.0, -6.0)",0.0018773918818824002
"(-1.0, 0.0, -5.0)",0.004028947185133529
"(-1.0, 0.0, -4.0)",0.00818489465560239
"(-1.0, 0.0, -3.0)",0.013516329497673528
"(-1.0, 0.0, -2.0)",0.015574646769401405
"(-1.0, 0.0, -1.0)",0.029398500617766284
"(-1.0, 0.0, 0.0)",0.016515956207816335
"(-1.0, 0.0, 1.0)",0.013292353745056374
"(-1.0, 0.0, 2.0)",0.014112188005394304
"(-1.0, 0.0, 3.0)",0.013598012324336326
"(-1.0, 0.0, 4.0)",0.010411748594858187
"(-1.0, 0.0, 5.0)",0.004165076969452015
"(-1.0, 1.0, -5.0)",0.00400685411919684
"(-1.0, 1.0, -4.0)",0.008344021402707963
"(-1.0, 1.0, -3.0)",0.013247530280104345
"(-1.0, 1.0, -2.0)",0.014357219007078221
"(-1.0, 1.0, -1.0)",0.01589443544246605
"(-1.0, 1.0, 0.0)",0.013292353745056374
"(-1.0, 1.0, 1.0)",0.01589443544246604
"(-1.0, 1.0, 2.0)",0.01435721900707821
"(-1.0, 1.0, 3.0)",0.013247530280104341
"(-1.0, 1.0, 4.0)",0.008344021402707964
"(-1.0, 1.0, 5.0)",0.00400685411919684
"(-1.0, 2.0, -4.0)",0.008109528421811084
"(-1.0, 2.0, -3.0)",0.012722298595568378
"(-1.0, 2.0, -2.0)",0.013971488868301274
"(-1.0, 2.0, -1.0)",0.0146672807716925
"(-1.0, 2.0, 0.0)",0.014112188005394304
"(-1.0, 2.0, 1.0)",0.014357219007078207
"(-1.0, 2.0, 2.0)",0.013595787766051642
"(-1.0, 2.0, 3.0)",0.011023036454786073
"(-1.0, 2.0, 4.0)",0.008233437904371336
"(-1.0, 2.0, 5.0)",0.004006538038124412
"(-1.0, 3.0, -4.0)",0.003958265841131152
"(-1.0, 3.0, -3.0)",0.009913341378241031
"(-1.0, 3.0, -2.0)",0.012726092563858479
"(-1.0, 3.0, -1.0)",0.01284393586078417
"(-1.0, 3.0, 0.0)",0.013598012324336325
"(-1.0, 3.0, 1.0)",0.01324753028010434
"(-1.0, 3.0, 2.0)",0.011023036454786073
"(-1.0, 3.0, 3.0)",0.009964164245852407
"(-1.0, 3.0, 4.0)",0.005972636975445166
"(-1.0, 3.0, 5.0)",0.002031874023847404
"(-1.0, 4.0, -2.0)",0.006362138895740277
"(-1.0, 4.0, -1.0)",0.008374602594326038
"(-1.0, 4.0, 0.0)",0.010411748594858184
"(-1.0, 4.0, 1.0)",0.008344021402707964
"(-1.0, 4.0, 2.0)",0.008233437904371336
"(-1.0, 4.0, 3.0)",0.005972636975445166
"(-1.0, 4.0, 4.0)",0.002161318572682199
"(-1.0, 5.0, -1.0)",0.005535654663129203
"(-1.0, 5.0, 0.0)",0.004165076969452015
"(-1.0, 5.0, 1.0)",0.00400685411919684
"(-1.0, 5.0, 2.0)",0.004006538038124411
"(-1.0, 5.0, 3.0)",0.002031874023847404
"(0.0, -6.0, -3.0)",0.0002953037587407133
"(0.0, -6.0, -2.0)",0.0003964579415621544
"(0.0, -6.0, -1.0)",0.0018773918818824006
"(0.0, -5.0, -5.0)",0.0005823758305665346
"(0.0, -5.0, -4.0)",0.001980545062361086
"(0.0, -5.0, -3.0)",0.0021602279837744116
"(0.0, -5.0, -2.0)",0.004036212560598914
"(0.0, -5.0, -1.0)",0.00402894718513353
